bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
1007880049,1014485,530 7th Avenue,10018,Office,85,1919,464863,1,30,156.6,72784867.2,,5.05,Office,"{'Other': 813.0, 'Office': 445814.0, 'Restaurant': 18236.0}",0,21057033.6,,1867933.3,,2.24309,,,,0,
1008130055,1015262,1385 Broadway,10018,Office,89,1926,499340,1,23,145.4,72600713,,3.83,Office,,0,23918070.5,,234131.8,,2.00264,,,,,
1007890052,1014506,218 W 40th Street,10018,Office,66,1923,166315,1,12,197.7,32872393.8,,6.12,Office,"{'Retail Store': 13800.0, 'Office': 152515.0}",0,9060121.4,,5088560.8,,2.29486,,,,,
1007167505,1088185,456 West 19 Street,10011,Multifamily Housing,1,2008,42632,1,11,275.8,11758192.8,,10.01,Multifamily Housing,,0,2536807.7,59.68,4011367.4,,,22,,,,
4040120045,4308413,132-07 14th Avenue,11356,Other - Mall,,1988,154000,1,1,291.8,44943457.1,,7.71,Parking,,0,4445596.6,,6920100.9,,,,,,,
1021660066,1063977,612 West 187th Street,10033,K-12 School,40,1949,52288,1,6,118.7,6205006.3,21.78,6.33,K-12 School,,0,597715.9,,,,,,,,2916008.9,
5064750001,5107747,5150 Hylan Blvd,10312,K-12 School,91,1963,184428,3,3,81.3,14999474,,3.27,K-12 School,,0,2734290.1,,8345200.1,,,,,,,
5022360001,5107367,100 Merrill Avenue,10314,K-12 School,79,1963,70232,10,2,114.5,8039839.1,,5.82,K-12 School,,0,1219282.8,,240882.6,,,,,,593827.9,
1008370006,1015885,63 W 35th St,10001,Hotel,62,2008,150000,1,30,199.6,29942048.7,,6.64,Hotel,,0,6937526.1,,6963482.1,,,,,,,
5004910011,5814759,40 Prospect Street,10304,Multifamily Housing,73,2011,100760,1,6,112.3,11315896.5,47.42,4.31,Multifamily Housing,,0,2690856.8,141.06,5880499.9,,,93,,,,
2024860025,2002994,1025 Gerard Avenue,10452,Multifamily Housing,70,1930,59446,1,6,116.9,6948650.7,94.91,6.04,Multifamily Housing,,0,888474.5,88,4673500,,,53,,,,
2029850038,2010622,1956 Crotona Parkway,10460,Multifamily Housing,9,1910,76268,1,6,143,10906002.4,0,6.95,Multifamily Housing,,0,1687083.9,51,220100,,,35,,,3575221.1,
2024860030,2002994,1015 Gerard Avenue,10452,Multifamily Housing,46,1930,59446,1,6,128.6,7643268.8,0,6.94,Multifamily Housing,,0,755983.2,78,4417499.8,,,53,,,,
2031000001,2012784,795 Garden Street,10460,Multifamily Housing,78,1940,87642,1,6,113.4,9940278,78.34,6.45,Multifamily Housing,,0,1085316.2,156,1880000,,,93,,,,
2023720041,2098317,3463 third ave,10456,Multifamily Housing,65,2000,144730,1,12,109.4,15836990.7,0,4.27,Multifamily Housing,,0,2980654.9,174,7103499.8,,,115,,,,
3011420018,3028018,1000 Dean Street,11238,Manufacturing/Industrial Plant,,1965,120521,3,4,75.1,9049326.9,0,2.99,Manufacturing/Industrial Plant,,0,3109751.4,,4866100,,,,,,,
2026097501,"2118328;2115273",3462-3480 Third Avenue,10451,Multifamily Housing,23,2010,270000,2,10,147.1,39722313.6,0,6.38,Multifamily Housing,,0,6326250.1,325,21950599.4,,,230,,,,
2028670108,2008513,1740 Grand avenue,10456,Multifamily Housing,72,1940,107477,1,6,110,11827788.6,89.79,4.86,Multifamily Housing,,0,1246454.8,149,7454300.2,,,94,,,,
3021347503,3387992,440 Kent Ave,11211,Multifamily Housing,67,2006,191889,1,24,106,20345350.8,0,4.34,Multifamily Housing,,0,3288144.5,241.18,8576061.9,,,135,,,,
1016550015,1052411,235 E. 105th street,10029,Multifamily Housing,70,2002,52250,1,7,111.8,5841794.2,0,4.55,Multifamily Housing,,0,957379.9,75,3057699.8,,,48,,,,
1003907502,1004715,342 E. 8th street,10009,Multifamily Housing,7,2004,73359,2,7,193.6,14201690.5,0,6.71,Multifamily Housing,,0,3646421.4,117,5737799.9,,,79,,,,
5005450040,5158679,180 Broad Street,10304,Multifamily Housing,64,2010,91280,1,8,126.8,11578048.4,0,5.16,Multifamily Housing,,0,1705607.7,147,5665400.2,,,105,,,,
2023817501,2113740,837 Washington Avenue,10451,Multifamily Housing,67,2002,149172,1,8,99.2,14793521,0,3.73,Multifamily Housing,,0,3298029,128,7264100.2,,,79,,,,
2029750013,2103548,1238 Simpson St,10459,Multifamily Housing,45,2002,67986,1,8,154.7,10517217,87.01,6.65,Multifamily Housing,,0,1376005,151,6682199.9,,,85,,,,
4005670007,4006568,23-35 Broadway,11106,Multifamily Housing,9,1963,80652,1,7,194.2,15664257.2,,6.91,Multifamily Housing,"{'Multifamily Housing': 65652.0, 'Other': 10000.0, 'Worship Facility': 5000.0, 'Parking': 7000.0}",0,3025305,102,5389399.5,,,72,,,,
1017920019,1054700,2485 2nd ave,10035,Automobile Dealership,,2004,137456,1,3,133.4,18333839.2,,4.14,Automobile Dealership,,0,6478705.1,,834499.9,,,,,,,
1017920005,1087849,2495 2 AVENUE,10035,Automobile Dealership,,2004,91256,1,3,163.2,14893679,,5.25,Automobile Dealership,,0,3675406.6,,3084600.1,,,,,,,
1010790003,1080967,706 11 AVENUE,10019,Automobile Dealership,,1930,65625,2,2,121.9,7997216.2,,4.63,Automobile Dealership,,0,1827194.2,,2277699.8,,,,,,,
1008280061,1015661,22-24 West 27th Street,100016905,Non-Refrigerated Warehouse,57,1910,53100,1,12,92.6,4918089.4,21.34,3.94,Non-Refrigerated Warehouse,"{'Other': 4425.0, 'Office': 17700.0, 'Non-Refrigerated Warehouse': 30975.0}",0,1070744.1,,,,1.15,,,,1771507.4,
1040447501,4534917,14-34 110th Street,11356,Multifamily Housing,,2002,55950,,,144.7,8095374.8,,5.63,,,,,,,,,,,,,
3072160038,3195744,675 Ave. Z,11223,Multifamily Housing,99,1951,58560,1,6,76.7,4493959.6,,3.77,Multifamily Housing,,0,308375.9,128,3764146.1,,,60,,,,
3068780048,3186146,8700 25 AVE PLP,11214,Multifamily Housing,77,1963,120860,1,7,111.6,13492576.2,,4.54,Multifamily Housing,,0,2042039.3,180,7690067.3,,,125,,,,
3064890001,3329118,1483 SHORE PKWY ENTM,10001,Multifamily Housing,66,1949,349050,11,6,128.3,44783230.9,,5.65,Multifamily Housing,,0,4983476.2,600,31103304.3,,,462,,,,
3064690001,3328504,2038 CROPSEY AVE PLPM,11214,Multifamily Housing,73,1948,316890,10,6,142,44990404.4,,6.3,Multifamily Housing,,0,4465181.9,919,30552387.7,,,420,,,,
3072340100,3196057,2611 W 2 ST PLPM,11223,Multifamily Housing,89,1949,97430,1,6,102.2,9955221.4,,4.73,Multifamily Housing,,0,780881,180,7490505,,,120,,,,
3072350001,3320727,2612 WEST ST PLPM,11235,Multifamily Housing,77,1951,194870,2,6,119.5,23291674,,5.19,Multifamily Housing,,0,3328307.1,380,14027118.6,,,240,,,,
3072340001,3196056,2612 W 2 ST PLPM,11223,Multifamily Housing,82,1900,194870,2,6,114.9,22391051.9,,5.02,Multifamily Housing,,0,2487921.5,400,13086534,,,240,,,,
3072140039,3195709,621 Ave. Z,11223,Multifamily Housing,96,1949,58560,1,6,92.4,5413205,,4.32,Multifamily Housing,,0,390440.5,127,3693536,,,60,,,,
3064710090,3170043,8855 BAY PKWY HCM,11214,Multifamily Housing,70,1958,134270,1,10,127.4,17112659.3,,5.29,Multifamily Housing,,0,2410077,250,8594076.9,,,164,,,,
3072340150,3196058,2661 West 2 St.,11223,Multifamily Housing,89,1949,97430,1,6,102.8,10017310.8,,4.77,Multifamily Housing,,0,780881,180,6929532.6,,,120,,,,
4050460020,4114653,41-10 BOWNE ST 1ENT,11355,Multifamily Housing,75,1960,166498,1,6,106.5,17734212.7,,4.5,Multifamily Housing,,0,2234243.7,200,11486599.2,,,150,,,,
4099370025,4212917,178-60 WEXFORD TERR HOBM,11432,Multifamily Housing,87,1956,57176,1,6,108.9,6228823.5,,4.54,Multifamily Housing,,0,827269.4,110,2676610.6,,,73,,,,
4099370001,4212912,178-10 WEXFORD TERR ENTM,11432,Multifamily Housing,55,1900,144350,1,6,126.4,18248492.3,,5.07,Multifamily Housing,,0,2890077,210,7368877.2,,,152,,,,
4097730005,4209099,162-15 HIGHLAND AVE ENTM,11432,Multifamily Housing,52,1962,99332,1,6,137.3,13643015.1,,5.73,Multifamily Housing,,0,1830668.4,180,6551735.4,,,105,,,,
4099500009,4213177,182-30 WEXFORD TERR PLPM,11432,Multifamily Housing,54,1964,184886,1,6,137.9,25488009.4,,5.74,Multifamily Housing,,0,3299346.7,340,12347927.9,,,217,,,,
4098490130,4210682,166-05 HIGHLAND AVE PLP,11432,Multifamily Housing,74,1937,167857,1,8,115.5,19391243,,4.86,Multifamily Housing,,0,2539894.2,280,9391299.9,,,189,,,,
4050490006,4114707,143-06 BARCLAY AVE ENTM,11355,Multifamily Housing,56,1950,79438,1,6,144.8,11503148.7,,6.33,Multifamily Housing,,0,1326585.6,182,6850298.9,,,96,,,,
4050480001, 4114658,143-09 BARCLAY AVE,11355,Multifamily Housing,88,1950,161038,1,6,110.7,17824359.4,,4.71,Multifamily Housing,,0,2276486.4,369,10866098.9,,,168,,,,
3051550017,3118644,394 ARGYLE RD HCM,11218,Multifamily Housing,77,1959,176670,1,6,100.3,17726464.6,,4.32,Multifamily Housing,,0,2226191.9,200,10106545.8,,,138,,,,
3051550050, 3118652,405 WESTMINSTER RD HCM,11218,Multifamily Housing,54,1960,153414,1,6,124.1,19042274,,5.25,Multifamily Housing,,0,2430418.7,200,11461593.1,,,138,,,,
3063780019,3166996,8635 21 AVE PLPM,11214,Multifamily Housing,95,1962,109630,1,6,102.5,11236897,,4.13,Multifamily Housing,,0,1617041.9,268,5594809.9,,,120,,,,
3074330013,3203882,1230 AV Y PLP,11235,Multifamily Housing,57,1961,151790,2,6,120,18216170.8,,5.05,Multifamily Housing,,0,2406268,200,9647313.3,,,145,,,,
3072740020,3196582,2940 Ocean Parkway,11235,Multifamily Housing,54,1964,469990,1,23,121.7,57216424.3,,5.13,Multifamily Housing,,0,7046974.2,600,32350241,,,445,,,,
3072740035,3196585,3000 Ocean Parkway,11235,Multifamily Housing,22,1964,469990,1,23,150.6,70778777,,6.57,Multifamily Housing,,0,7631534.8,600,38792116.6,,,441,,,,
4099450048,4213062,86-75 MIDLAND PKWY ENTM,11432,Multifamily Housing,82,1951,102098,1,6,114.1,11646720,,4.58,Multifamily Housing,,0,1759706.9,200,5534777.7,,,121,,,,
4096440001,4206487,86-25 VAN WYCK EXPY ENTM,11435,Multifamily Housing,48,1960,167390,1,6,151.6,25369746.2,,6.15,Multifamily Housing,,0,3825898,370,10981420.1,,,201,,,,
3064410001,3168773,8800 20 AVE PLPM,11214,Multifamily Housing,83,1960,112702,1,10,117.8,13279910.8,70.21,4.98,Multifamily Housing,,0,1700734.6,256,7824988.9,,,122,,,,
3072730001,3196575,486 NEPTUNE AVE PLP,11224,Mixed Use Property,,1964,127044,3,1,71,9025009.2,,2.62,Strip Mall,"{'Retail Store': 63522.0, 'Strip Mall': 63522.0}",0,1724431.9,,3510140,,,,,,,
3076540024,3209904,3601 Kings Highway,11234,Multifamily Housing,85,1931,58390,1,6,99.4,5801548,56.07,4.32,Multifamily Housing,,0,650235.2,85,3270262.4,,,59,,,,
4033580001,4864822,80-45 Kew Gardens Road,11415,Multifamily Housing,43,1923,103449,1,5,104.5,10807860.9,,3.71,Multifamily Housing,,0,2337916.7,50,3158694.8,,,32,,,,
1005720017,"1009416; 1084942; 1084943",38-50 W 9th St,10011,Multifamily Housing,10,1900,73098,3,6,142.7,10431194.8,,6.2,Multifamily Housing,,0,1289957,54,6196639.7,,,54,,,,
1021690053,1064035,601 West 190th Street,10040,Multifamily Housing,,1913,63317,1,6,268.4,16994273.9,,12.52,Multifamily Housing,"{'Multifamily Housing': 59048.0, 'Retail Store': 1075.0, 'Supermarket/Grocery': 2144.0, 'Restaurant': 1050.0}",0,2945670.9,123,2408200,,,41,,5191141.9,,
1020870041,1062304,608 - 610 W. 139th Street,10031,Multifamily Housing,,1926,64948,1,6,123.3,8010529,101.03,7.47,Multifamily Housing,"{'Multifamily Housing': 62948.0, 'Retail Store': 2000.0}",0,834499.3,135,281558,,,48,,5276827.6,,
1022290005,1064870,4996 Broadway,10034,Multifamily Housing,,1925,74362,1,5,130.8,9727735.1,,6.35,Multifamily Housing,"{'Multifamily Housing': 61018.0, 'Retail Store': 1670.0, 'Supermarket/Grocery': 9170.0, 'Office': 1669.0, 'Restaurant': 835.0}",0,1173848.7,90,4886696.7,,2.3,60,,,,
1021340090,1063255,600 West 157th Street,10032,Multifamily Housing,,1910,68463,1,6,174.5,11949620.9,115.01,9.1,Multifamily Housing,"{'Multifamily Housing': 62763.0, 'Retail Store': 5700.0}",0,1616003.6,157,762759,,,42,,,5439408.2,
1020020069,1059970,593 Riverside Drive,10031,Multifamily Housing,82,1900,72114,1,6,123.5,8904464.2,97.25,7.78,Multifamily Housing,,0,760852.7,141,272857,,,39,,6196588.2,,
1022210030,1064771,74 Post Avenue,10034,Multifamily Housing,37,1925,78233,1,6,138.8,10855336.3,,6.24,Multifamily Housing,,0,1044338.3,109.53,6926402.3,,,60,,,,
1019690048,1059614,49 Saint Nicholas Terrace,10027,Multifamily Housing,73,1926,78680,1,6,111.2,8749012.2,,6.63,Multifamily Housing,,0,1003521.4,126,2347476,,,62,,,3898624.5,
1020880106,1062333,618 W. 142nd Street,10031,Multifamily Housing,,1915,49315,1,6,123.9,6111196.8,,7.85,Multifamily Housing,"{'Multifamily Housing': 48315.0, 'Retail Store': 1000.0}",0,562699.2,81,231084,,,42,,4008195.3,,
1021800078,1064406,2 Magaw Place,10033,Multifamily Housing,5,1924,39450,1,5,222.3,8770204.1,,12.13,Multifamily Housing,,0,1172533.7,60,177212,,,60,,6068933.6,,
1021380134,1063386,238 Fort Washington Ave.,10032,Multifamily Housing,87,1920,64337,1,6,123.1,7918200.8,81.8,6.71,Multifamily Housing,,0,1068249.3,148,216692,,,42,,,4478762.9,
1021580054,1063825,460 Audubon Avenue,10040,Multifamily Housing,9,1924,38190,1,5,197.8,7554005.8,,11.78,Multifamily Housing,,0,753147.9,60,315103,,,48,,4893044,,
1021180007,1062784,564 West 160th Street,10032,Multifamily Housing,,1910,71421,1,6,145.3,10376749.4,,7.9,Multifamily Housing,"{'Multifamily Housing': 61421.0, 'Retail Store': 6000.0, 'Worship Facility': 2000.0, 'Supermarket/Grocery': 2000.0}",0,1516854.6,156,2200958.9,,,40,,,2979958.3,
3060580001,3153885,8801 Shore Road,11209,Multifamily Housing,1,1920,82400,2,6,281.5,23198279.6,3824.36,11.43,Multifamily Housing,,0,3648535.5,178,11867500,,,138,,,,
4000110001,"4436570;4436569;4835483",55-01 Second Street,11101,Non-Refrigerated Warehouse,,1940,195286,2,3,132,25781916.5,5.81,3.89,Non-Refrigerated Warehouse,"{'Repair Services (Vehicle, Shoe, Locksmith, etc.)': 5000.0, 'Parking': 5000.0, 'Office': 36886.0, 'Non-Refrigerated Warehouse': 153400.0}",0,7286291.9,,2951791.5,,1.35553,,,,,
1008390021,1084661,33 W 37th Street,10018,Hotel,46,2009,72052,1,20,268.1,19320013.3,,9.29,Hotel,,0,4339567.8,,6013963.8,,,,,,,
2024550006,2002709,960 Sheridan Ave,10456,Multifamily Housing,25,1926,66162,1,6,158.4,10483162.4,77.02,8.74,Multifamily Housing,,0,1141768,112,5214209.4,,,60,,,,
1003310065,1-00331-0065,500 Grand Street,10002,Multifamily Housing,56,1949,282030,1,12,131,36947022.3,65.13,5.73,Multifamily Housing,"{'Multifamily Housing': 268430.0, 'Retail Store': 7938.0, 'Office': 5662.0}",0,6339150.6,439,19386434.3,,2.3,274,,,,1913779.6
2033290085,2-03329-0085,3600 Jerome Avenue,10467,Other - Services,,1929,77220,1,2,144.2,11133324.8,,5.01,,,0,2916798.6,,280573.8,,,,,,1046329.5,
2025570083,"2091283;2091284",1285 WASHINGTON AVE ENT,10451,NYCHA,15,1964,448280,2,20,189.6,84986457.4,,10.35,,,,,,,,,,,,,
4098340041,4210396,175-45 88th Avenue,11432,Multifamily Housing,67,1963,108250,1,6,122.2,13226845,56.43,5.11,Multifamily Housing,,0,1634757.8,181,6911000.3,,,115,,,1302595.8,
2024960081,2003029,35 McClellan Street,10452,Multifamily Housing,30,1929,55642,1,6,139.3,7748850.1,,6.06,Multifamily Housing,,0,1187393.5,60,4420601,,,50,,,,
1021750022,1064221,4700 Broadway ,10040,Multifamily Housing,68,1937,65524,1,6,116,7599692.7,,5.16,Multifamily Housing,,0,867013,100,5104544.1,,,66,,,,
1022190041,1064743,541 West 204th Street,10034,Multifamily Housing,3,1926,60157,1,6,213.9,12869862.7,,11.9,Multifamily Housing,,0,1575465.2,80,485164,,,66,,,,7312506.8
2032560200,2015742,3009 Kingsbridge Terrace,10463,Multifamily Housing,32,1931,63092,1,6,140,8830581.3,,5.89,Multifamily Housing,,0,1301135.9,80,5912851.9,,,58,,,,
2033180034,2017504,2819 Morris Avenue,10468,Multifamily Housing,70,1925,68662,1,6,119.4,8199949,,5.01,Multifamily Housing,,0,1014163,110,6325926.3,,,69,,,,
2032370111,2015144,2619 Sedgwick Avenue,10468,Multifamily Housing,20,1922,50792,1,5,156.3,7941266.6,,9.3,Multifamily Housing,,0,776878.8,65,281023,,,41,,,,4799993.9
2031560129,2013687,245 East 180th Street,10457,Multifamily Housing,17,1940,53752,1,6,178.7,9605997.5,,7.82,Multifamily Housing,,0,888614.9,90,6295414.9,,,60,,,,
2028040048,2007611,235 Mount Hope Place,10457,Multifamily Housing,36,1929,53392,1,6,144.9,7738069.8,,6.52,Multifamily Housing,,0,914815.2,84,5147928.8,,,61,,,,
2032120031,2014598,2308 University Avenue,10468,Multifamily Housing,43,1925,52192,1,5,146.3,7636291.1,,6.36,Multifamily Housing,,0,812577.2,95,5065164,,,53,,,,
1022250004,1084356,61 Vermilyea Avenue,10034,Multifamily Housing,5,1930,57240,1,5,205.3,11749744.9,,12.61,Multifamily Housing,,0,1047640.6,85,469686,,,65,,,,7499999.1
2028290035,2007944,2020 Walton Avenue,10453,Multifamily Housing,37,1924,52822,1,6,162.8,8598020.1,,7.34,Multifamily Housing,,0,996026.6,110,5735825.6,,,60,,,,
2028780195,2009015,1770 Andrews Ave.,10453,Multifamily Housing,69,1922,59592,1,6,120.5,7179257.5,,5.41,Multifamily Housing,,0,978131.2,95,6059400.6,,,54,,,,
1021750015,1064220,12 Dongan Pl,10040,Multifamily Housing,10,1937,51340,1,6,191,9803453.9,,11.46,Multifamily Housing,,0,649044.7,90,5567603.9,,,48,,,,
2028320060,2007995,1455 Sheridan Ave,10457,Multifamily Housing,53,1929,86434,1,6,136.7,11817621.6,,6.42,Multifamily Housing,,0,1394353.1,160,6122736.9,,,88,,,,
3003317501,,492 Henry Street,11231,Multifamily Housing,,1928,52529,2,5,319.4,16778041.6,,10.58,Multifamily Housing,,0,3794602.9,73.54,4207092,,,63.03,,,,
3000287502,,133 Water Street,11201,Multifamily Housing,,2006,57668,1,12,191.1,11020258,,5.08,Multifamily Housing,,0,1887706.7,80.74,88551.6,,,69.2,,,,
1010260021,1024850,1710 Broadway,10019,Office,62,1922,71000,1,6,168.4,11956252.7,31.16,5.73,,,,,,,,,,,,,
2030510045,2011594,4487 Third Ave,10457,Medical Office,49,2001,65688,2,7,290.8,19104605.1,29.56,9.12,Medical Office,,0,5070907.5,,3157681.3,,,,,,,
3060400001,3153313,8701 Shore Road,11209,Multifamily Housing,76,1932,222793,1,6,97.5,21732705.9,,4.15,,,,,,,,,,,,,
3065180059,3170829,1000 ocean pkwy,11230,Office,93,1964,154378,1,6,93.2,14390803.3,,3.74,Office,"{'Multifamily Housing': 21465.0, 'Office': 132913.0}",0,2511268.9,145,4401700.3,,0.00752,121,,,1529592,
1012160048,,140 West 86th Street,10024,Multifamily Housing,66,1925,66614,1,15.5,103.7,6906947.2,14.31,5.55,Multifamily Housing,,0,997509.2,93.26,152966.7,,,79.94,,,6858875.6,
4156240001,4299197,252 Beach 14th Street,11691,Multifamily Housing,12,1980,163737,1,8,152.2,24914733.1,1.58,7.13,,,,,,,,,,,,,
1008987501,1069344,305 2nd Avenue,10003,Multifamily Housing,75,1901,199803,1,10,122.7,24511949,,3.93,Multifamily Housing,"{'Multifamily Housing': 129889.0, 'Medical Office': 8849.0, 'Office': 61065.0}",0,6528151,190,3986764.4,,1.83411,127,,,,
4032560001,4077993,108-18 Queens Blvd.,11375,Mixed Use Property,,1930,108283,1,9,292.9,31713415.4,49.94,11.78,Office,"{'Retail Store': 9572.0, 'Bank Branch': 17300.0, 'Office': 81411.0, 'Parking': 31960.0}",0,7905721.7,,17035431.4,,3.26737,,,,,
4003120089,4003727,"3820 Review Avenue, Queens",11101,Other,,1972,302677,1,2,76.2,23054880.9,4.67,2.58,Other,,0,5578640.9,,5523621.2,,,,,,,
1007880086,1014491,"270 West 39th Street, New York",10018,Office,,1925,121520,1,20,159.7,19404180.6,,5.6,Office,"{'Retail Store': 4000.0, 'Office': 117520.0}",0,4157348.5,,6304509.8,,2.29748,,,,,
4161510006,4464161,"214 Beach 96th Street, Queens",11693,Multifamily Housing,,2004,42920,1,6,236.6,10155678.6,87.72,9.52,Multifamily Housing,"{'Multifamily Housing': 40620.0, 'Office': 2300.0, 'Parking': 4800.0}",0,1203753.6,84,4466599.9,,0,72,,,,
3070457501,3189509,"3602 Mermaid Avenue, Brooklyn",11224,Multifamily Housing,71,1973,79883,1,4,111.7,8923361.8,,3.49,Multifamily Housing,"{'Multifamily Housing': 67162.0, 'Office': 12721.0}",0,4904587.3,100,3577156.2,,0.94332,100,,,,
3011040032,3396049,406 15th St M2a,11215,Multifamily Housing,85,2009,42292,1,5,94.8,4007683.5,,2.58,Multifamily Housing,"{'Multifamily Housing': 33867.0, 'Office': 8425.0, 'Parking': 8425.0}",0,1300470.6,47.41,,,2.3,27,,,,
1006340047,1011908,341 West 11th Street,10014,Multifamily Housing,34,1900,53500,1,6,127.7,6832255.7,41.81,4.92,Multifamily Housing,,0,1212928.4,74.9,2536200.1,,,64.2,,,,
1009990054,1022671,150 West 47th Street,10036,Multifamily Housing,1,1902,66182,1,13,217.9,14421311.6,93.44,8.6,Multifamily Housing,,0,2343900.7,92.65,6655700.1,,,79.42,,,0,
1006310030,1011753,259 West 10th Street,10014,Multifamily Housing,6,1930,51200,1,8,167.2,8561238.4,61.4,6.88,Multifamily Housing,,0,1385323.2,71.68,4400200.2,,,61.44,,,,
1015600031,1050374,440 East 81st Street,10028,Multifamily Housing,60,1961,56064,1,7,108.2,6064153.1,39.64,4.56,Multifamily Housing,,0,869694.9,78.49,2821500.3,,,67.28,,,,
1006920015,1012294,529-535 West 20th Street,10011,Other,,1930,111329,1,11,83.7,9316033.5,7.37,3.06,Other,,0,2432073.6,,1924100,,,,,,0,
1008430045,1016079,79 Fifth Avenue,10003,Other - Education,,1906,271596,1,16,232.4,63106650.9,12.36,7.26,,,0,17483064,,10127800.4,,,,,,,
1006920023,1012296,513-519 West 20th Street,10011,Other,,1910,74040,1,7,113.9,8434289.3,20.71,3.56,Other,,0,2367928,,,,,,,,1173275.9,
1009340020,1086131,340 East 29th Street,10016,Multifamily Housing,10,2000,90000,1,16,159.6,14367865.9,42.65,5.32,Multifamily Housing,,0,3513350,126,2652000.2,,,108,,,0,
1006920019,1012295,521-527 West 20th Street,10011,Non-Refrigerated Warehouse,6,1913,94622,1,9,176.2,16675111.4,2.96,4.82,Non-Refrigerated Warehouse,,0,4589822.3,,0,,,,,,,
1006187501,1067572,222 West 14th Street,10011,Multifamily Housing,36,1987,105526,1,15,167,17622831.9,,5.93,Multifamily Housing,"{'Multifamily Housing': 93517.0, 'Other': 1009.0, 'Medical Office': 11000.0, 'Parking': 19339.0}",0,4005619.9,145,5715533.8,,,132,,,,
4014610006,,35-06 88th Street,11372,Multifamily Housing,64,1938,53268,1,6,104.5,5565758.6,,4.59,Multifamily Housing,,0,578608.2,74.58,2858144,,,42,,,,
2031600035,2013744,2051-55 Grand Concourse,10453,Multifamily Housing,53,1922,55952,1,5,144.4,8077119.7,174.91,6.64,,,,,,,,,,,,,
4058437502,"4450891;4450901;4450902;4450921;4450925;4446685;4450888;4450919;4450892;4450890;4450922;4450896;4450883;4450895;4450924;4446688;4450898;4450926;4450914;4450900;4446686;4450894;4450899;4450911;4450918;4450906;4450908;4450915;4450912;4450916;4450910;4450889;4450886;4450903;4450887;4446687;4450920;4450897;4450909;4450917;4450907;4450913;4450884;4450893;4446684;4450905;4450885;4450923;4450904",13-34 Estates Ln,11360,Multifamily Housing,33,1985,165380,49,3,119.6,19778345.9,,3.3,,,,,,,,,,,,,
3001220032,,2 Prince Street,11201,Other - Entertainment/Public Assembly,,1948,92337,1,8,94.1,8692852.9,,10.71,Self-Storage Facility,,0,2918987.3,,1355483.7,,,,,,,
3050860060,3116719,61 Martense Street,11226,Multifamily Housing,51,1953,70990,1,6,118,8375876.4,,5.35,Multifamily Housing,,0,851729.2,80,5247043.8,,,60,,,,
4038030014,4092399,78-16 Cooper Avenue,11385,Non-Refrigerated Warehouse,,1930,50990,1,4,66.2,3374105.8,,3.28,Non-Refrigerated Warehouse,,0,345814,,2085888.8,,,,,,,600000
4121370020,4263211,153-90 Rockway Boulevard,11434,Multifamily Housing,17,1963,70695,1,3,211.7,14963170.8,,8.42,Multifamily Housing,,0,2372780.8,160,5568350.8,,,160,,,,1307545.5
2025310001,2003530,1304 Merriam Avenue,10452,Multifamily Housing,77,1929,112775,1,5,107.9,12169929.8,,6.55,Multifamily Housing,,0,1045730,150,576156,,,110,,,,8649149.2
1012480051,1033952,340 W 87th St,10024,Multifamily Housing,85,1925,29303,1,9,100.9,2957276.2,,5.57,Multifamily Housing,,0,420010.1,41.02,68410.3,,,29,,,2042441.4,
2032400044,,170 w kingsbridge rd,10463,Multifamily Housing,31,1973,98000,1,6,130.1,12754401.2,,5.89,Multifamily Housing,"{'Multifamily Housing': 105000.0, 'Parking': 0.0}",0,2056883.3,139,9664150.2,,,91,,,,
4006190014,,31-19 Newtown Ave,11102,Office,51,2012,57267,1,10,195.4,11191087.4,,5.12,Office,"{'Medical Office': 12885.0, 'Office': 37182.0, 'Parking': 15240.0}",0,3647021.2,,28270.4,,2.87066,,,,,
4008900001,,19-19 24th ave,11105,Multifamily Housing,99,1920,226285,2,5,64.5,14596614.1,,2.53,Multifamily Housing,"{'Multifamily Housing': 217710.0, 'Other': 1875.0, 'Personal Services (Health/Beauty, Dry Cleaning, etc.)': 2500.0}",0,7212192.2,277,7994316.5,,,185,,,,
2022690001,"2089322;2000101",370 Brook Ave,10454,Multifamily Housing,90,1977,209819,2,17,106.5,22352661.6,,4.08,Multifamily Housing,"{'Multifamily Housing': 209819.0, 'Parking': 0.0}",0,5738770.8,434,851337.5,,,173,,,19018524.8,
2022720022,"2000104;2814781;2804967;2805020",443 St. Anns Avenue,10455,Multifamily Housing,45,1977,92168,1,12,162,14931957.7,,5.79,Multifamily Housing,"{'Multifamily Housing': 92168.0, 'Parking': 0.0}",0,4318663.9,219,402916.6,,,84,,,9315648.6,
2026900063,2115864,920 Prospect Avenue,10459,Multifamily Housing,,1993,95223,1,6,153.2,14587255.6,,6.3,Multifamily Housing,"{'Multifamily Housing': 88000.0, 'Retail Store': 3645.0, 'Office': 3578.0}",0,2165543.8,160,7150080.3,,0.55897,69,,,,
